,content,userName,reviewId,title,appId,score_x,thumbsUpCount,dominant_topic,dominant_topic_meaning,developer,genre,contentRating,containsAds
686,Thanks for the team to your work and contribution. It is a good app for my kid to practice exercises in a fun way anywhere.,Tinny Yuen,bd73642a-c1c4-41a5-bfd4-ac9849052200,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,192,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
687,"This game does not quadratic formula, nor pythagoras therom. I don't recommend for a 9 year chinese kid going through basic studies.",Obvious “MrDeath” Spy,d2e190a7-5bdf-44bc-873e-c14a9177a8d8,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,1,231,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
693,Doesn't seem to be a way to jump to higher levels. No point for a 10 year old to sit there adding 1 + 1. Waste of time,Hasan,4b395f39-32a3-471e-a902-227c5f04bf52,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,2,309,3,Graphics & Gameplay,RV AppStudios,Educational,Everyone,False
696,very helpful for my 5yrs kid. love this app. ther are no ads and free learning .thanku so much.,Madhu Sahay,eef4c304-285b-475f-9094-29d15f06e941,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,146,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
698,"I really love having my boys use this app. Its a fun way for them to practice math and build their skills! I am very happy I dowloaded it for them. One thing that would be a really nice addition, if ever possible, is doing groups of math problems as a selection like numbers 1-10 in a group, 11-20, 21-30 etc so if a child struggles with one group, you could single it out to practice just those. But we LOVE this app. No ads, no push to buy things, and tons of learning! Truly thankful for this app.",Krystal Goin,12e07c7d-74b9-46cb-b5cc-6babb9a7cc78,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,1146,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
714,Lucas and friends is so good my kids love it they extremely love Luca's dance.And they are in love with the stickers no so much the stamps but they still like them. Thanks to the developers my kids are so good at math,Emma G,bc610688-2d35-40dd-8ed2-64f71505fc66,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,213,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
719,"my little five year old is learnng from the reading one but the math is not responding to the mouse, I wrote this with the same mouse",Joseph Steven Brideau,d997e309-2d9b-4acb-9c97-db6f6560935c,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,131,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
725,Very nice educational app. My kids love it. They learn and enjoy it.💖💖💖thank you ..as a parent very helpful to my kids learning.,Donna Therese Origenes,31dc698d-6221-4ae9-8634-f6b6941a4607,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,473,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
733,I will give this app 💯 for a great work done and congrats to all the team work..my kids love it so much and it easy for me to teach them at home.. because of this app the are performing well now.. thanks for this app,peace reedy,5252a156-a611-496d-b98e-8e397fdecccc,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,844,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
738,Its good but needs to be able to save work already done. Everytime my daughter starts to use this app it starts from the beginning. Could be better,Faisor Miah,c37b2df5-737a-4f93-b561-384743265b18,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,3,556,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
744,God these app are so underrated the design is kid friendly no ads and hidden cost Love it,Benefits Benefits,a429204d-99a8-4b3a-84d3-2808acd32e62,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,144,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
747,I got this game for my little sister and shes enjoying it so much I think everyone should give this I 5 stars. Because she keeps wanting to go on it every day and when I take it off of her she starts crying all the time,Halima Batool,cd97f64e-85c0-48b5-a96c-3afe861184f9,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,685,3,Graphics & Gameplay,RV AppStudios,Educational,Everyone,False
751,"My kid has learnt a lot from this app. It's fun, exiting and educational at the same time. Can I use this app for my YouTube videos?",Bristi,a035f31c-005f-4e8f-83e5-48199c90135a,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,387,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
752,"I absolutely LOVE it! I've always loved math, and I can do math whenever I want now! Thank you for putting the effort into making this, although I do find some yr 5 questions a bit easy (I am in yr 5.) I told my friends to install it, but they said no because it's a game for children, even they are children",Mies Faraj,352583b1-7925-45d8-9c38-1810540f8ab1,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,300,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
757,"I explored this platform on my own first & and am impressed with how this app is very interactive, free, and there are plenty of add-ons with no ads. 😊🥰",Destini Jackson,1b2e23ae-5586-4d14-8fe8-145762471f29,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,763,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
776,It's really superb and good .. especially settings options r too good... But we cannot select multiple choice on last one(in setting menu),Vennila V,396e9d52-49f7-4450-96b6-ada205db4b03,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,516,3,Graphics & Gameplay,RV AppStudios,Educational,Everyone,False
777,"Wonderful game! I found it very educative, can I use its videos on my youtube channel. I'll mention your game link in credits.",Amit Rose,94fd1180-b930-44ad-92d0-ced540d7c5a5,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,107,0,Payment and Ads,RV AppStudios,Educational,Everyone,False
788,superb app. I am sharing this with as many people and teachers i know as possible. ( i found Afrikaans language packet),Chris Sebastians,5e0e56df-b470-492b-ab40-0ae7e17402fb,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,369,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
797,I just started this one this weekend like it just started the reading one this is good for all ages if you are a little slow one Jackson have a little louder so you can hear it,Melissa Adams,cfc03e1c-9eec-4442-9633-7b598732851c,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,338,3,Graphics & Gameplay,RV AppStudios,Educational,Everyone,False
798,Its easy for my son to learn and solve problems. Intresting and learning game.,Zaidi G,8ac5fb8f-4ee1-452e-a7c3-1ef0ae1306ff,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,226,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
809,Love Love Love Lucas and Friends. Had the older app and now all the new apps. It has helped my kids tremendouly and it is free. Thank You!,Amars Amor,fe9bc13c-54df-4c4b-a40e-ada70e3d2c14,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,185,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
810,It's really good at quick learning for kids and educational,Zufan Mu,bd522c21-4af5-41c5-a4e2-0f46e35fc0df,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,204,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
821,"Your apps are very nice. Please add Urdu language, too. It's widely spoken by millions of people all around the world. Thanks for your understanding.",Voyager,02c9ce07-680a-4fd2-9966-583fa8bb53c2,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,444,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
859,"Good math app, Let me now give you 5 stars for adding Swahili language to this app I think it will be valuable for Swahili speakers of East and central Africa. I don't know how to thank you!",Itupa Senge,ca9ffc67-253f-4ab3-9f2b-db01f0262fe9,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,806,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
870,The game does not explain the child what is happening. The fun of the game is getting it right after many tries which doesn't teach anything really.,Marcos Gonzalez,6bd08d07-8cd5-448f-932c-76c7fd0f848b,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,1,507,2,Issues Concerns,RV AppStudios,Educational,Everyone,False
904,This is the best game ever my little sister likes the game so much and I also like it because it teaches my baby sister maths 📙 a lot so I advise you to to down load it plus it's free 🎉🎊😲Wow 🤩,Matanki Lakeng,70dd966c-fb24-4781-963c-05c72ca40ad8,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,239,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
911,You guys make best app for little ones ....thank you so much it's a great help for parents as these app channelizes screen time of kids in productive way and we also have to make less effort to make concepts clear to our kid ...god bless you 🙏👍,pooja jain,727926b4-144c-437f-b744-82327e1fc114,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,682,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
927,I like this app.. it helps me a lot to teach my kids!!,Jheralyn Demdam,6ef8921d-c66a-4cd3-8466-85c70beb343f,Math Kids: Math Games For Kids,com.rvappstudios.math.kids.counting,5,118,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
954,"Dear vivek, I have given full appreciation for you and your team in the review of math kids. This app is better than all app I researched for my 3 year old boy to make his English better. I will recommend this app as it so well developed and also the intention behind is so great and generous. Suggestion- I would really appreciate if you could develop an app about basics of computer. like names of parts,IMP keys,basic functions etc. Once again thank you May god help you to achieve your goals",Shreyak Kulkarni,ed430779-de0c-4d01-980b-72d1617f3a60,Spelling & Phonics: Kids Games,com.rvappstudios.abc.spelling.toddler.spell.phonics,5,262,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
1003,So far my kids love this app and it's a plus for me they are learning and there having. I played with the settings and found that you can put each child's name so they can play on their name and I can track the progression. I like this part because then I can see where they are struggles and come up with stuff for them to do.,Jennyfer Deschesne,8d97fef2-0e04-4019-8755-972546535fd4,Spelling & Phonics: Kids Games,com.rvappstudios.abc.spelling.toddler.spell.phonics,5,231,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
1009,"Fantastic layout and design. Very well made questions. Interactive. Fun while learning. Reward feature in one of the apps is great, though didn't find it in all apps. My nearly 5 Yr olds enjoy it thoroughly and love their learning on the app. We have downloaded 3 apps so far, two with numbers and one with spellings. Exactly the type of apps I was looking for. Thank you to the makers of the app for creating these apps with such wide variety of question types and keeping it available to us free.",Harshvi Shah,6ae2ca00-0d45-4aa5-9c17-30fe0716f961,Spelling & Phonics: Kids Games,com.rvappstudios.abc.spelling.toddler.spell.phonics,5,417,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
1024,"Thank you very much for making this app, as a mother I find it difficult to teach my 3-year-old son because I still have a baby so I can't focus too much on teaching him, This app is a great help for a full time mom like me! I'm so grateful I'm so happy I found and discovered this app of yours! You don't know how happy you made me! THANK YOU!!",Angel Bantad,5fd1e265-9f93-44f5-8b1b-0bbb8a66df2e,Spelling & Phonics: Kids Games,com.rvappstudios.abc.spelling.toddler.spell.phonics,5,227,1,Praise and Comparisons,RV AppStudios,Educational,Everyone,False
